ElastomerID,PITTagID,FinalID,OldNew,Date,Stream,Reach,SurNum,Primary,Species,Sex,RawLongLoc,CorrLongLoc,Stage,Meso,LatLoc,SubSize,SubType,Metamorph,TailRemoved,TailRegrown,FieldSVL,PhotoSVL,MassMg,HeadLength,HeadWidth,TrunkLength,TrunkWidth,HumerousLength,FemurLength,TailWidth,TailHeight,Photo,Photo2,Photo3,Tissue,Diet,CORT,Notes,Remove,Reason,Action,Last3Digits
NA,GP900215000822769,GP900215000822769,N,7/11/2021,Paradise,Upper,67,23,GP,U,222,972,L,PL,WE,360,R,N,0,0,NA,58.04,3400,14.07,9.32,40.55,8.46,3.66,3.11,6.68,6.68,108-0730,108-0731,NA,Y,NA,NA,NA,N,NA,NA,769
NA,GP900215000822770,GP900215000822770,N,7/17/2021,Bear,Upper,69,23,GP,F,485,1385,A,RF,T,320,R,N,20,17,NA,84.73,9000,18.5,13.31,56.55,12.68,6.59,6.69,9.68,9.52,108-0884,108-0885,NA,Y,NA,NA,NA,N,NA,NA,770
NA,GP900215000822771,GP900215000822771,N,7/11/2021,Paradise,Upper,67,23,GP,U,470,1220,L,PL,WE,320,R,N,0,0,NA,37.53,1200,9.74,7.22,26.06,6.04,2.98,1.84,4.54,5.03,108-0749,108-0750,NA,Y,NA,NA,NA,N,NA,NA,771
NA,GP900215000822773,GP900215000822773,N,7/17/2021,Bear,Upper,69,23,GP,U,229,1129,L,RF,T,190,R,Y,10,6,NA,69.64,4600,15.97,11.57,49.3,10.21,5.54,4.45,7.71,7.63,108-0877,108-0878,NA,Y,NA,NA,"YELLOW, METAMORPH SOON",N,NA,NA,773
NA,GP900215000822774,GP900215000822774,N,7/23/2021,Paradise,Upper,69,23,GP,U,470,1220,L,RF,T,330,R,N,5,5,NA,53.29,3200,13.66,9.23,36.65,8.06,3.3,3.08,6.33,7.44,112-0806,112-0807,NA,Y,NA,NA,NA,N,NA,NA,774
NA,GP900215000822775,GP900215000822775,N,7/11/2021,Paradise,Upper,67,23,GP,U,420,1170,L,PL,T,400,R,N,5,0,37,46.29,1200,11.88,8.33,31.76,7.35,2.85,2.17,5.54,6.27,108-0739,108-0740,NA,Y,NA,NA,NA,N,NA,NA,775
NA,GP900215000822776,GP900215000822776,N,7/15/2021,Paradise,Lower,68,23,GP,F,110,110,A,RF,WE,500,R,N,0,0,87,82.91,8400,19.44,11.74,56.68,12.28,5.14,4.79,8.51,10.16,108-0830,108-0831,NA,Y,NA,NA,NA,N,NA,NA,776
NA,GP900215000822777,GP900215000822777,N,7/15/2021,Paradise,Lower,68,23,GP,F,66,66,A,PL,WE,460,R,N,0,0,78,76.63,8800,16.42,10.93,53.56,12.7,4.6,3.93,8.99,9.27,108-0926,108-0827,NA,Y,NA,NA,NA,N,NA,NA,777
NA,GP900215000822778,GP900215000822778,N,7/11/2021,Paradise,Upper,67,23,GP,U,208,958,L,PL,WE,320,R,N,5,3,NA,54.55,3300,12.97,8.78,38.37,8.56,3.09,3.65,6.43,6.87,108-0732,108-0733,NA,Y,NA,NA,NA,N,NA,NA,778
NA,GP900215000822779,GP900215000822779,N,7/23/2021,Paradise,Upper,69,23,GP,F,64,814,A,RF,WE,390,R,N,0,0,NA,77.83,7300,17.54,11.69,55.04,11.62,5.41,5.34,8.76,10.1,112-0786,112-0787,NA,Y,NA,NA,NA,N,NA,NA,779
NA,GP900215000822780,GP900215000822780,N,7/11/2021,Paradise,Upper,67,23,GP,U,278,1028,L,PL,WE,340,R,N,0,0,NA,68.79,6400,14.69,10.27,48.58,11.24,3.26,NA,8.25,8.04,108-0737,108-0738,NA,Y,NA,NA,NA,N,NA,NA,780
NA,GP900215000822781,GP900215000822781,N,7/15/2021,Zigzag,Lower,68,23,GP,U,496,496,L,RF,T,200,R,N,10,5,63,55.58,3200,14.49,9.05,38.82,8.62,2.91,3.21,6.01,7.57,108-0850,108-0851,NA,Y,NA,NA,LEECHES ON EACH FOOT,N,NA,NA,781
NA,GP900215000822782,GP900215000822782,N,7/17/2021,Bear,Upper,69,23,GP,F,110,1010,A,RF,WE,230,R,N,50,30,NA,71.42,4000,18.35,10.03,49.92,9.38,4.33,5.1,6.96,7.65,108-0870,108-0872,NA,Y,NA,NA,NA,N,NA,NA,782
NA,GP900215000822783,GP900215000822783,N,7/15/2021,Paradise,Lower,68,23,GP,F,94,94,A,RF,WE,310,R,N,0,0,84,81.69,8600,18.69,12.02,55.58,11.96,4.5,4.87,9.12,10.99,108-0828,108-0829,NA,Y,NA,NA,NA,N,NA,NA,783
NA,GP900215000822784,GP900215000822784,N,7/14/2021,Zigzag,Upper,68,23,GP,U,280,1280,L,RF,WE,260,R,N,7,7,NA,65.24,4800,16.48,11.36,44.34,11.49,3.8,3.89,8.05,8.56,108-0805,108-0806,NA,Y,NA,NA,NA,N,NA,NA,784
NA,GP900215000822785,GP900215000822785,N,7/21/2021,Zigzag,Lower,69,23,GP,U,281,281,L,RF,WE,150,R,N,3,0,NA,52.6,1900,13.24,9.23,36.94,8.06,3.57,2.34,6.4,6.27,112-0768,112-0769,NA,Y,NA,NA,NA,N,NA,NA,785
NA,GP900215000822786,GP900215000822786,N,7/8/2021,Zigzag,Lower,67,23,GP,U,431,431,L,RF,WE,220,R,N,0,0,NA,59.81,4100,14.2,10.79,42.93,9.9,4.62,3.25,7.34,5.42,108-0685,108-0684,NA,Y,NA,NA,NA,N,NA,NA,786
NA,GP900215000822787,GP900215000822787,N,7/11/2021,Paradise,Upper,67,23,GP,U,292,1042,L,PL,T,300,R,N,0,0,NA,54.51,3000,14.48,9.47,37.43,8.22,3.34,3.09,6.74,6.26,108-0735,108-0736,NA,Y,NA,NA,NA,N,NA,NA,787
NA,GP900215000822788,GP900215000822788,N,7/12/2021,Bear,Upper,68,23,GP,F,220,1120,A,RF,T,230,R,N,3,1,NA,84.02,9500,20.65,12.67,59.44,13.24,5.98,5.07,9.61,10.08,108-0762,108-0763,NA,Y,NA,NA,NA,N,NA,NA,788
NA,GP900215000822789,GP900215000822789,N,7/21/2021,Zigzag,Lower,69,23,GP,U,367,367,L,RF,WE,250,R,N,0,0,NA,55.75,2200,13.22,9.65,39.94,8.16,2.98,NA,6.69,6.68,112-0766,112-0767,NA,Y,NA,NA,NA,N,NA,NA,789
NA,GP900215000822790,GP900215000822790,N,7/9/2021,Bear,Lower,68,23,GP,F,398,398,A,PL,WE,350,R,N,0,0,NA,77.76,6500,19.85,12.01,53.61,8.01,4.62,4.37,8.07,5.66,108-0697,108-0699,NA,Y,NA,NA,NA,N,NA,NA,790
NA,GP900215000822791,GP900215000822791,N,7/12/2021,Bear,Upper,68,23,GP,F,309,1209,A,PL,WE,250,R,N,0,0,NA,88.9,10500,22.01,13.6,61.21,12.67,5.19,5.06,10.13,10.47,108-0779,108-0780,NA,Y,NA,NA,NA,N,NA,NA,791
NA,GP900215000822792,GP900215000822792,N,7/21/2021,Zigzag,Lower,69,23,GP,U,111,111,L,RF,WE,240,R,N,0,0,NA,60.57,3500,13.58,11.29,43.49,10.93,3.96,2.69,7.9,7.59,112-0759,112-0760,NA,Y,NA,NA,NA,N,NA,NA,792
NA,GP900215000822793,GP900215000822793,N,7/21/2021,Zigzag,Lower,69,23,GP,M,295,295,A,RF,WE,360,R,N,0,0,NA,86.65,12250,20.07,13.49,62.53,13.38,6.38,5.81,10.86,10.51,112-0762,112-0763,NA,Y,NA,NA,WRONG TAG NUMBER IN PHOTO,N,NA,NA,793
NA,GP900215000822794,GP900215000822794,N,7/23/2021,Paradise,Upper,69,23,GP,U,105,855,L,RF,T,330,R,N,0,0,NA,65.51,6200,15.47,11.65,45.53,12.24,3.92,2.35,8.15,8.41,112-0792,112-0793,NA,Y,NA,NA,NA,N,NA,NA,794
NA,GP900215000822795,GP900215000822795,N,7/15/2021,Paradise,Lower,68,23,GP,F,0,0,A,PL,WE,350,R,N,0,0,82,78.46,7500,18.87,12.51,54.05,11.92,3.9,4.17,9.37,9.9,108-0824,108-0825,NA,Y,NA,NA,NA,N,NA,NA,795
NA,GP900215000822796,GP900215000822796,N,7/12/2021,Bear,Upper,68,23,GP,U,219,1119,L,RF,T,290,R,N,10,8,NA,55.22,3500,13.31,10.01,38.05,8.55,NA,2.9,6.84,6.05,108-0764,108-0765,NA,Y,NA,NA,NA,N,NA,NA,796
NA,GP900215000822797,GP900215000822797,N,7/15/2021,Paradise,Lower,68,23,GP,F,327,327,A,RF,WE,170,R,N,50,50,86,80.84,8000,20.52,11.87,55.65,11.51,4.27,4.73,8.68,8.69,108-0832,108-0833,NA,Y,NA,NA,NA,N,NA,NA,797
NA,GP900215000822798,GP900215000822798,N,7/8/2021,Zigzag,Lower,67,23,GP,M,400,400,A,RF,WE,290,R,N,10,8,NA,80.42,7500,18.6,12.13,56.1,11.89,6.37,5.58,9.55,9.43,108-0681,108-0682,NA,Y,NA,NA,NA,N,NA,NA,798
NA,GP900215000822799,GP900215000822799,N,7/11/2021,Paradise,Upper,67,23,GP,U,205,955,L,PL,T,270,R,N,0,0,NA,55.69,4300,14.25,9.48,38.56,8.84,3.4,2.88,6.98,6.53,108-0719,108-0720,NA,Y,NA,NA,NA,N,NA,NA,799
NA,GP900215000822800,GP900215000822800,N,7/23/2021,Paradise,Upper,69,23,GP,F,130,880,A,RF,T,400,R,N,20,10,NA,74.95,8300,17.92,11.44,52.5,11.59,6.15,3.96,8.96,9.07,112-0794,112-0795,NA,Y,NA,NA,NA,N,NA,NA,800
NA,GP900215000822802,GP900215000822802,N,8/12/2021,Zigzag,Lower,71,24,GP,U,185,185,M,RF,WE,300,R,Y,0,0,73,75,6300,19.99,10.5,50.26,11.4,5.18,5.68,9.37,8.53,113-0012,113-0013,NA,Y,NA,NA,"YELLOWING, DARK AND SHRINKING GILLS",N,NA,NA,802
NA,GP900215000822803,GP900215000822803,N,8/14/2021,Zigzag,Upper,72,24,GP,U,206,1206,L,PL,T,390,R,N,0,0,44,41.08,1500,10.75,7.64,26.78,6.91,2.66,2.48,5.13,6.58,109-0140,109-0141,NA,Y,NA,NA,NA,N,NA,NA,803
NA,GP900215000822804,GP900215000822804,N,7/14/2021,Bear,Lower,69,23,GP,M,491,491,A,RF,WE,550,R,N,8,6,NA,102.91,17600,26.01,16.11,70.95,15.89,6.65,4.44,12.34,11.39,112-0752,112-0753,NA,Y,NA,NA,NA,N,NA,NA,804
NA,GP900215000822805,GP900215000822805,N,8/14/2021,Zigzag,Upper,72,24,GP,F,134,1134,A,RF,WE,180,R,N,10,8,83,77.09,6900,18.51,9.52,53.73,11.12,5.36,4.1,8.58,8.12,109-0132,109-0133,NA,Y,NA,NA,NA,N,NA,NA,805
NA,GP900215000822806,GP900215000822806,N,8/10/2021,Paradise,Lower,71,24,GP,U,110,110,L,RF,WE,280,R,N,0,0,52,49.2,2700,13.44,8.33,34.04,8.09,2.72,1.88,5.66,5.46,112-0987,112-0988,NA,Y,NA,NA,NA,N,NA,NA,806
NA,GP900215000822807,GP900215000822807,N,8/4/2021,Bear,Upper,71,24,GP,F,260,1160,A,PL,WE,290,R,N,0,0,NA,96.76,14750,23.92,15.52,67.5,14.8,6.3,5.74,11.16,11.93,112-0876,112-0877,NA,Y,NA,NA,NA,N,NA,NA,807
NA,GP900215000822808,GP900215000822808,N,8/14/2021,Zigzag,Upper,72,24,GP,U,140,1140,L,PL,T,310,R,N,0,0,58,54.14,3400,14.5,9.92,37.86,8.59,2.81,2.35,6.47,7.72,109-0128,109-0129,NA,Y,NA,NA,NA,N,NA,NA,808
NA,GP900215000822809,GP900215000822809,N,8/16/2021,Paradise,Lower,72,24,GP,U,480,480,L,PL,T,320,R,N,10,5,60,62.42,4900,15.23,10.28,43.04,10.4,4.92,4.5,7.72,8.68,113-0053,113-0054,NA,Y,NA,NA,NA,N,NA,NA,809
NA,GP900215000822812,GP900215000822812,N,8/15/2021,Zigzag,Lower,72,24,GP,U,261,261,L,RF,WE,280,R,N,8,8,50,48.73,2500,11.03,8.29,33.23,7.72,2.95,3.59,5.96,6.22,113-0036,113-0037,NA,Y,NA,NA,NA,N,NA,NA,812
NA,GP900215000822813,GP900215000822813,N,8/14/2021,Zigzag,Upper,72,24,GP,U,137,1137,L,RF,WE,270,R,N,0,0,47,44.69,1800,11.91,8.23,31.4,7.1,3.57,2.3,5.2,6.19,109-0130,109-0131,NA,Y,NA,NA,NA,N,NA,NA,813
NA,GP900215000822814,GP900215000822814,N,8/14/2021,Zigzag,Upper,72,24,GP,U,492,1492,L,PL,T,440,R,N,8,7,37,35.47,800,8.91,6.67,23.6,6.12,2.69,1.92,4.2,4.69,109-0161,109-0162,NA,Y,NA,NA,NA,N,NA,NA,814
NA,GP900215000822815,GP900215000822815,N,8/1/2021,Bear,Lower,70,24,GP,M,190,190,A,PL,WE,180,R,N,10,10,NA,78.32,7700,21.9,11.95,53.14,12.22,6.22,6.61,8.43,9.16,112-0850,112-0851,NA,Y,NA,NA,NA,N,NA,NA,815
NA,GP900215000822816,GP900215000822816,N,8/1/2021,Bear,Lower,70,24,GP,F,48,48,A,PL,WE,230,R,N,40,30,NA,70.9,4800,19.44,11.07,46.15,10.8,5.21,6.53,7.56,8.07,112-0848,112-0849,NA,Y,NA,NA,NA,N,NA,NA,816
NA,GP900215000822816,GP900215000822816,O,8/11/2021,Bear,Lower,72,24,GP,F,47,47,A,RF,WE,310,R,N,10,0,NA,63.74,5200,17.12,10.77,44.67,9.54,5.64,NA,7.85,NA,109-0058,NA,NA,N,NA,NA,NA,N,NA,NA,816
NA,GP900215000822817,GP900215000822817,N,8/8/2021,Zigzag,Upper,71,24,GP,U,479,1479,L,RF,T,210,R,N,0,0,40,40.59,1400,11.04,7.4,27.44,6.19,2.93,3.41,4.6,5.85,112-0976,112-0977,NA,Y,NA,NA,NA,N,NA,NA,817
NA,GP900215000822819,GP900215000822819,N,8/4/2021,Bear,Upper,71,24,GP,U,50,950,L,PL,WE,220,R,N,20,0,NA,47.2,2600,11.98,8.6,32.92,7.89,2.88,2.72,6.08,NA,112-0871,112-0872,NA,Y,NA,NA,NA,N,NA,NA,819
NA,GP900215000822821,GP900215000822821,N,8/15/2021,Zigzag,Lower,72,24,GP,U,250,250,L,PL,WE,500,R,N,70,55,43,40.74,1300,12.03,7.66,28.28,6.28,2.77,2.52,4.82,5.12,113-0034,113-0035,NA,Y,NA,NA,NA,N,NA,NA,821
NA,GP900215000822822,GP900215000822822,N,8/15/2021,Zigzag,Lower,72,24,GP,U,308,308,M,RF,WE,470,R,Y,0,0,69,69.9,5500,14.54,10.21,47.94,10.26,4.68,5.05,6.78,7.36,113-0032,113-0033,NA,Y,NA,NA,YELLOWING,N,NA,NA,822
NA,GP900215000822823,GP900215000822823,N,8/4/2021,Bear,Upper,71,24,GP,U,425,1325,L,RF,WE,290,R,N,7,5,NA,46.03,2100,12.15,8.51,32.19,7.54,3.28,3.29,5.67,4.51,112-0878,112-0879,NA,Y,NA,NA,NA,N,NA,NA,823
NA,GP900215000822825,GP900215000822825,N,8/13/2021,Paradise,Upper,72,24,GP,F,357,1107,A,RF,T,300,R,N,50,5,97,92.95,12400,22.45,13.96,63.83,13.62,6.22,3.44,10.89,10.7,109-0121,109-0122,NA,Y,NA,NA,NA,N,NA,NA,825
NA,GP900215000822826,GP900215000822826,N,8/15/2021,Zigzag,Lower,72,24,GP,U,260,260,L,RF,WE,360,R,N,0,0,57,56.84,3600,14.86,9.45,43.18,8.79,3.57,3.85,6.75,6.58,113-0038,113-0039,NA,Y,NA,NA,LEECH ON FOOT,N,NA,NA,826
NA,GP900215000822827,GP900215000822827,N,8/14/2021,Zigzag,Upper,72,24,GP,F,401,1401,A,RF,WE,250,R,N,30,30,73,74.19,6100,17.51,11.48,51.08,11.28,4.08,2.78,8.49,7.57,109-0155,109-0156,NA,Y,NA,NA,NA,N,NA,NA,827
NA,GP900215000822828,GP900215000822828,N,8/13/2021,Paradise,Upper,72,24,GP,U,14,764,L,RF,WE,320,R,N,0,0,59,57.56,4100,13.86,9.58,39.9,10.24,4.29,3.66,7.29,8.81,109-0105,109-0106,NA,Y,NA,NA,NA,N,NA,NA,828
NA,GP900215000822829,GP900215000822829,N,8/1/2021,Bear,Lower,70,24,GP,U,122,122,L,PL,WE,320,R,N,0,0,NA,56.58,2900,14.24,9.35,44.97,9.74,4.74,4.71,6.83,6.95,112-0846,112-0847,NA,Y,NA,NA,NA,N,NA,NA,829
NA,GP900215000822830,GP900215000822830,N,8/16/2021,Paradise,Lower,72,24,GP,U,263,263,L,PL,T,340,R,N,0,0,50,47.96,2300,12.17,8.79,32.06,7.53,4.03,3.08,5.89,6.54,113-0055,113-0056,NA,Y,NA,NA,NA,N,NA,NA,830
NA,GP900215000822833,GP900215000822833,N,8/1/2021,Bear,Lower,70,24,GP,U,396,396,L,PL,WE,400,R,N,0,0,NA,46.32,1400,12.05,8.2,31.17,6.96,3.89,3.11,5.11,5.49,112-0854,112-0855,NA,Y,NA,NA,NA,N,NA,NA,833
NA,GP900215000822835,GP900215000822835,N,8/14/2021,Zigzag,Upper,72,24,GP,U,412,1412,L,RF,T,90,R,N,0,0,40,37.99,1300,10.63,7.23,25.22,7.84,2.35,2.32,4.77,5.48,109-0157,109-0158,NA,Y,NA,NA,NA,N,NA,NA,835
NA,GP900215000822838,GP900215000822838,N,7/22/2021,Paradise,Lower,69,23,GP,F,328,328,A,RF,T,230,R,N,0,0,NA,68.57,6300,15.95,10.3,45.66,10.66,3.67,4.58,8.31,8.76,112-0783,112-0784,NA,Y,NA,NA,ORIGINALLY TAGGED AS 90021500822759 BUT FOUND ON 8/10 WITH SCAR AT SAME METER MARK,N,NA,NA,838
NA,GP900215000822838,GP900215000822838,O,8/10/2021,Paradise,Lower,71,24,GP,F,328,328,A,RF,WE,350,R,N,5,0,75,73.06,6100,17.57,10.76,50.59,10.62,4.34,3.8,7.74,7.46,112-0998,112-0999,NA,Y,NA,NA,"PIT TAG LOSS - SCAR ON SIDE / TAIL CLIPPED, I BELIEVE THIS WAS ORIGINALLY TAGGED AS 900215000822748 ON 7/22",N,NA,NA,838
NA,GP900215000822839,GP900215000822839,N,8/1/2021,Bear,Lower,70,24,GP,F,145,145,A,RF,T,320,R,N,20,15,NA,82.96,8600,21.39,11.98,54.24,12.31,5.74,5.63,8.46,9.83,112-0844,112-0845,NA,Y,NA,NA,NA,N,NA,NA,839
NA,GP900215000822840,GP900215000822840,N,8/14/2021,Zigzag,Upper,72,24,GP,U,301,1301,L,RF,T,300,R,N,5,1,60,58.68,4900,14.73,10.88,40.43,10.75,4.62,3.97,7.66,8.61,109-0149,109-0150,NA,Y,NA,NA,NA,N,NA,NA,840
NA,GP900215000822841,GP900215000822841,N,7/14/2021,Bear,Lower,69,23,GP,M,11,11,A,RF,WE,250,R,N,8,8,NA,76.32,7600,19.63,11.6,52.64,10.96,5.19,3.84,8.66,6.79,112-0739,112-0740,NA,Y,NA,NA,NA,N,NA,NA,841
NA,GP900215000822842,GP900215000822842,N,8/4/2021,Bear,Upper,71,24,GP,U,248,1148,L,RF,T,230,R,N,0,0,NA,65.68,5300,14.67,9.91,45.61,9.85,5.17,4.94,7.19,7.63,112-0873,112-0874,NA,Y,NA,NA,NA,N,NA,NA,842
NA,GP900215000822843,GP900215000822843,N,8/10/2021,Paradise,Lower,71,24,GP,U,255,255,L,RF,WE,150,R,N,10,8,44,42.48,1300,11.27,7.77,29.65,6.82,2.2,2.49,5.27,5.37,113-0005,113-0006,NA,Y,NA,NA,NA,N,NA,NA,843
NA,GP900215000822844,GP900215000822844,N,8/12/2021,Zigzag,Lower,71,24,GP,U,250,250,L,RF,WE,400,R,N,0,0,55,49.03,2400,12.44,8.22,33.21,7.17,3.29,2.72,5.65,6.47,113-0018,113-0019,NA,Y,NA,NA,NA,N,NA,NA,844
NA,GP900215000822844,GP900215000822844,O,8/15/2021,Zigzag,Lower,72,24,GP,U,250,250,L,PL,WE,370,R,N,5,0,53,47.59,2300,13.23,8.23,34.9,7.03,3.97,3.39,5.46,NA,113-0030,NA,NA,N,NA,NA,NA,N,NA,NA,844
NA,GP900215000822845,GP900215000822845,N,8/15/2021,Zigzag,Lower,72,24,GP,F,437,437,A,RF,WE,450,R,N,0,0,72,73.19,5100,17.82,10.37,50.61,9.89,5.12,4.81,10.13,7.61,113-0040,113-0041,NA,Y,NA,NA,NA,N,NA,NA,845
NA,GP900215000822848,GP900215000822848,N,8/10/2021,Paradise,Lower,71,24,GP,U,65,65,L,PL,WE,280,R,N,0,0,37,35.64,1000,9.47,5.92,24.42,5.41,2.32,1.68,3.94,4.34,112-0983,112-0984,NA,Y,NA,NA,NA,N,NA,NA,848
NA,GP900215000822849,GP900215000822849,N,8/13/2021,Paradise,Upper,72,24,GP,U,103,853,L,PL,T,200,R,N,0,0,44,44.65,1600,12.05,7.64,30.41,6.72,1.77,1.25,5.32,,109-0111,109-0112,NA,Y,NA,NA,NA,N,NA,NA,849
NA,GP900215000822850,GP900215000822850,N,8/16/2021,Paradise,Lower,72,24,GP,F,107,107,A,RF,WE,300,R,N,0,0,74,71.96,6900,21.24,9.16,47.76,10.85,4.19,5.58,8.06,9.1,113-0051,113-0052,NA,Y,NA,NA,LIGHT IN COLOR,N,NA,NA,850
NA,GP900215000822851,GP900215000822851,N,8/12/2021,Zigzag,Lower,71,24,GP,U,193,193,L,PL,WE,420,R,N,0,0,54,48.05,2600,10.8,9.4,33.45,9.02,3.59,NA,6.83,8.08,113-0016,113-0017,NA,Y,NA,NA,NA,N,NA,NA,851
NA,GP900215000822852,GP900215000822852,N,7/14/2021,Bear,Lower,69,23,GP,F,227,227,A,RF,WE,150,R,N,0,0,NA,81.29,8800,20.1,12.2,56.89,12.37,4.89,6.7,9.15,6.82,112-0743,112-0744,NA,Y,NA,NA,NA,N,NA,NA,852
NA,GP900215000822853,GP900215000822853,N,8/10/2021,Paradise,Lower,71,24,GP,U,318,318,L,PL,WE,290,R,N,0,0,65,60.58,4500,16.37,9.5,40.58,9.83,4.17,2.87,7.54,NA,113-0003,113-0004,NA,Y,NA,NA,NA,N,NA,NA,853
NA,GP900215000822855,GP900215000822855,N,8/13/2021,Paradise,Upper,72,24,GP,U,17,767,L,RF,WE,260,R,N,0,0,43,41.32,1600,11.16,7.95,29.08,7.3,3.42,2.18,5.28,6.02,109-0107,109-0108,NA,Y,NA,NA,NA,N,NA,NA,855
NA,GP900215000822856,GP900215000822856,N,8/14/2021,Zigzag,Upper,72,24,GP,U,35,1035,L,RF,WE,310,R,N,0,0,39,39.06,1100,11.59,7.37,25.82,5.92,3.3,2.06,4.51,5.23,109-0134,109-0135,NA,Y,NA,NA,NA,N,NA,NA,856
NA,GP900215000822858,GP900215000822858,N,8/10/2021,Paradise,Lower,71,24,GP,U,244,244,L,RF,WE,470,R,N,3,0,58,56.31,4100,13.5,9.23,39.81,10.25,3.59,3.35,7.33,6.6,112-0996,112-0997,NA,Y,NA,NA,NA,N,NA,NA,858
NA,GP900215000822859,GP900215000822859,N,8/13/2021,Paradise,Upper,72,24,GP,U,31,781,L,PL,WE,280,R,N,0,0,37,36.53,1100,10.61,6.85,23.71,6.06,2.41,2.49,4.59,4.88,109-0110,109-0109,NA,Y,NA,NA,NA,N,NA,NA,859
NA,GP900215000822861,GP900215000822861,N,8/14/2021,Zigzag,Upper,72,24,GP,F,95,1095,M,RF,T,530,R,Y,0,0,82,77.01,8500,16.53,11.48,53.15,12.39,3.93,4.46,9.57,8.12,109-0136,109-0137,NA,Y,NA,NA,VETIGAL GILLS/JUST METAMORPHED (ADULT COLORATION - BUT BLACK TINY GILLS),N,NA,NA,861
NA,GP900215000822862,GP900215000822862,N,8/10/2021,Paradise,Lower,71,24,GP,M,348,348,A,RF,WE,440,R,N,10,7,111,98.64,19000,24.7,15.9,67.52,17.08,4.24,5.56,12.57,10.36,113-0001,113-0002,NA,Y,NA,NA,NA,N,NA,NA,862
NA,GP900215000822863,GP900215000822863,N,8/14/2021,Zigzag,Upper,72,24,GP,M,146,1146,A,RF,WE,80,R,N,0,0,82,76.79,7600,20.18,11.93,51.88,12.05,5.37,4.83,8.91,9.26,109-0126,109-0127,NA,Y,NA,NA,SCAR ON ITS BACK,N,NA,NA,863
NA,GP900215000822865,GP900215000822865,N,8/3/2021,Paradise,Lower,70,24,GP,F,107,107,A,RF,WE,300,R,N,0,0,NA,78.35,5700,17.1,10.37,53.75,8.68,5.88,4.92,7.54,6.24,112-0866,112-0867,NA,Y,NA,NA,NA,N,NA,NA,865
NA,GP900215000822866,GP900215000822866,N,8/10/2021,Paradise,Lower,71,24,GP,U,374,374,L,RF,WE,460,R,N,0,0,44,43.36,1300,10.94,8.3,29.81,6.95,3.16,2.92,5.35,5.74,113-0007,113-0008,NA,Y,NA,NA,NA,N,NA,NA,866
NA,GP900215000822871,GP900215000822871,N,8/8/2021,Zigzag,Upper,71,24,GP,M,428,1428,A,RF,WE,370,R,N,15,12,98,91.48,14750,19.75,13.29,65.04,13.63,4.96,5.6,10.88,12.23,112-0978,112-0979,NA,Y,NA,NA,NA,N,NA,NA,871
NA,GP900215000822872,GP900215000822872,N,8/1/2021,Bear,Lower,70,24,GP,U,264,264,L,PL,WE,360,R,N,5,5,NA,48.19,2200,11.97,8.28,34.98,8.42,3.62,2.86,5.23,5.53,112-0852,112-0853,NA,Y,NA,NA,NA,N,NA,NA,872
NA,GP900215000822873,GP900215000822873,N,8/16/2021,Paradise,Lower,72,24,GP,F,145,145,A,PL,WE,600,R,N,0,0,78,77.45,6700,20.6,11.7,49.51,11.52,5.39,5.23,8.44,7.98,113-0048,113-0049,NA,Y,NA,NA,NA,N,NA,NA,873
NA,GP900215000822875,GP900215000822875,N,8/3/2021,Paradise,Lower,70,24,GP,F,23,23,A,PL,WE,220,R,N,50,45,NA,84.74,8900,21.89,12.69,55.26,12.51,6.25,5.81,8.5,8.94,112-0864,112-0865,NA,Y,NA,NA,NA,N,NA,NA,875
NA,GP900215000822876,GP900215000822876,N,8/12/2021,Zigzag,Lower,71,24,GP,U,443,443,L,RF,WE,290,R,N,0,0,72,65.77,4900,15.91,10.45,46.03,10.05,4.68,3.86,7.8,7.21,113-0022,113-0023,NA,Y,NA,NA,NA,N,NA,NA,876
NA,GP900215000822877,GP900215000822877,N,8/10/2021,Paradise,Lower,71,24,GP,U,100,100,L,PL,T,330,R,N,0,0,60,59.62,4300,15.13,9.76,41.73,9.24,2.7,2.79,6.61,6.95,112-0985,112-0986,NA,Y,NA,NA,NA,N,NA,NA,877
NA,GP900215000822878,GP900215000822878,N,8/12/2021,Zigzag,Lower,71,24,GP,U,191,191,L,RF,WE,320,R,N,0,0,58,55.23,2900,13.73,9.27,37.83,9.13,3.2,2.32,6.59,7.17,113-0014,113-0015,NA,Y,NA,NA,NA,N,NA,NA,878
NA,GP900215000822880,GP900215000822880,N,8/10/2021,Paradise,Lower,71,24,GP,U,195,195,L,RF,WE,340,R,N,0,0,52,51.24,2300,13.54,8.41,35.59,7.62,3.02,2.97,5.58,6.49,112-0991,112-0992,NA,Y,NA,NA,NA,N,NA,NA,880
NA,GP900215000822881,GP900215000822881,N,8/13/2021,Paradise,Upper,72,24,GP,M,75,825,A,PL,T,270,R,N,2,0,92,87.58,13000,19.12,13.42,60.68,14.3,6.54,4.55,9.9,,109-0113,109-0114,NA,Y,NA,NA,NA,N,NA,NA,881
NA,GP900215000822882,GP900215000822882,N,7/14/2021,Bear,Lower,69,23,GP,U,9,9,L,RF,WE,110,R,N,0,0,41,39.52,1500,11.48,6.96,26.85,6.11,3.35,2.62,4.38,5.65,112-0741,112-0742,NA,Y,NA,NA,NA,N,NA,NA,882
